9 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
0 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
1 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 7	3 9	3 7 2 6 -1 -1 -1 -1 
3 7	3 8	4 7 -1 -1 -1 -1 -1 -1 
4 7	3 7	5 7 4 6 -1 -1 -1 -1 
5 7	3 6	6 7 -1 -1 -1 -1 -1 -1 
6 7	3 5	6 6 -1 -1 -1 -1 -1 -1 
7 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
9 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
0 8	2 14	1 8 0 9 -1 -1 -1 -1 
1 8	6 13	1 9 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	3 8	4 7 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	2 13	7 9 -1 -1 -1 -1 -1 -1 
8 8	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
9 8	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
0 9	3 13	1 9 -1 -1 -1 -1 -1 -1 
1 9	3 12	2 9 -1 -1 -1 -1 -1 -1 
2 9	3 11	3 9 -1 -1 -1 -1 -1 -1 
3 9	3 10	4 9 -1 -1 -1 -1 -1 -1 
4 9	3 9	4 8 -1 -1 -1 -1 -1 -1 
5 9	3 10	4 9 -1 -1 -1 -1 -1 -1 
6 9	3 11	5 9 -1 -1 -1 -1 -1 -1 
7 9	3 12	6 9 -1 -1 -1 -1 -1 -1 
8 9	2 13	7 9 -1 -1 -1 -1 -1 -1 
9 9	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
