1 8	1 57	0 8 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	2 58	4 9 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	4 57	7 9 -1 -1 -1 -1 -1 -1 
8 8	1 56	9 8 -1 -1 -1 -1 -1 -1 
9 8	2 57	9 9 -1 -1 -1 -1 -1 -1 
0 9	1 57	0 8 -1 -1 -1 -1 -1 -1 
1 9	2 58	0 9 1 8 2 9 -1 -1 
2 9	1 57	3 9 -1 -1 -1 -1 -1 -1 
3 9	2 58	4 9 -1 -1 -1 -1 -1 -1 
4 9	1 57	5 9 -1 -1 -1 -1 -1 -1 
5 9	2 58	6 9 -1 -1 -1 -1 -1 -1 
6 9	1 57	7 9 -1 -1 -1 -1 -1 -1 
7 9	2 58	8 9 -1 -1 -1 -1 -1 -1 
8 9	2 57	8 8 -1 -1 -1 -1 -1 -1 
9 9	1 56	8 9 -1 -1 -1 -1 -1 -1 
