1 8	1 121	0 8 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	1 120	4 9 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	2 121	7 9 8 8 -1 -1 -1 -1 
8 8	1 120	9 8 8 7 8 9 7 8 
9 8	2 121	8 8 9 7 9 9 -1 -1 
0 9	1 121	0 8 -1 -1 -1 -1 -1 -1 
1 9	2 122	0 9 1 8 2 9 -1 -1 
2 9	1 121	3 9 1 9 -1 -1 -1 -1 
3 9	1 120	4 9 -1 -1 -1 -1 -1 -1 
4 9	2 121	3 9 5 9 -1 -1 -1 -1 
5 9	1 120	6 9 4 9 -1 -1 -1 -1 
6 9	2 121	7 9 5 9 -1 -1 -1 -1 
7 9	1 120	6 9 7 8 -1 -1 -1 -1 
8 9	2 121	7 9 8 8 -1 -1 -1 -1 
9 9	1 120	9 8 8 9 -1 -1 -1 -1 
