6 6	1 4	6 5 -1 -1 -1 -1 -1 -1 
7 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 6	1 126	9 6 -1 -1 -1 -1 -1 -1 
9 6	2 127	9 5 9 7 8 6 -1 -1 
0 7	1 127	0 6 -1 -1 -1 -1 -1 -1 
1 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 7	1 6	6 7 -1 -1 -1 -1 -1 -1 
6 7	1 5	6 6 -1 -1 -1 -1 -1 -1 
7 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 7	1 127	8 8 9 7 8 6 -1 -1 
9 7	1 126	9 8 9 6 -1 -1 -1 -1 
0 8	2 128	0 7 -1 -1 -1 -1 -1 -1 
1 8	1 127	0 8 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	2 128	4 9 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	1 127	7 9 8 8 -1 -1 -1 -1 
8 8	1 126	9 8 -1 -1 -1 -1 -1 -1 
9 8	2 127	8 8 9 7 9 9 -1 -1 
0 9	1 127	0 8 -1 -1 -1 -1 -1 -1 
1 9	2 128	0 9 1 8 2 9 -1 -1 
2 9	1 127	3 9 1 9 -1 -1 -1 -1 
3 9	2 128	2 9 4 9 -1 -1 -1 -1 
4 9	1 127	3 9 5 9 -1 -1 -1 -1 
5 9	2 128	6 9 4 9 -1 -1 -1 -1 
6 9	1 127	7 9 5 9 -1 -1 -1 -1 
7 9	2 128	6 9 7 8 -1 -1 -1 -1 
8 9	1 127	7 9 8 8 -1 -1 -1 -1 
9 9	1 126	9 8 -1 -1 -1 -1 -1 -1 
