0 4	2 82	0 3 -1 -1 -1 -1 -1 -1 
1 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 4	1 2	6 3 -1 -1 -1 -1 -1 -1 
7 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 4	1 80	8 5 -1 -1 -1 -1 -1 -1 
9 4	2 81	8 4 -1 -1 -1 -1 -1 -1 
0 5	1 81	0 4 -1 -1 -1 -1 -1 -1 
1 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 5	1 3	6 4 -1 -1 -1 -1 -1 -1 
7 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 5	2 81	8 6 -1 -1 -1 -1 -1 -1 
9 5	1 80	8 5 -1 -1 -1 -1 -1 -1 
0 6	2 82	0 5 -1 -1 -1 -1 -1 -1 
1 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 6	1 4	6 5 -1 -1 -1 -1 -1 -1 
7 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 6	1 80	9 6 -1 -1 -1 -1 -1 -1 
9 6	2 81	9 5 9 7 -1 -1 -1 -1 
0 7	1 81	0 6 -1 -1 -1 -1 -1 -1 
1 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 7	1 6	6 7 -1 -1 -1 -1 -1 -1 
6 7	1 5	6 6 -1 -1 -1 -1 -1 -1 
7 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 7	2 81	8 8 9 7 8 6 -1 -1 
9 7	1 80	9 8 -1 -1 -1 -1 -1 -1 
0 8	2 82	0 7 -1 -1 -1 -1 -1 -1 
1 8	1 81	0 8 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	1 80	4 9 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	2 81	7 9 -1 -1 -1 -1 -1 -1 
8 8	1 80	9 8 -1 -1 -1 -1 -1 -1 
9 8	2 81	9 9 -1 -1 -1 -1 -1 -1 
0 9	1 81	0 8 -1 -1 -1 -1 -1 -1 
1 9	2 82	0 9 1 8 2 9 -1 -1 
2 9	1 81	3 9 -1 -1 -1 -1 -1 -1 
3 9	1 80	4 9 -1 -1 -1 -1 -1 -1 
4 9	2 81	5 9 -1 -1 -1 -1 -1 -1 
5 9	1 80	6 9 -1 -1 -1 -1 -1 -1 
6 9	2 81	7 9 -1 -1 -1 -1 -1 -1 
7 9	1 80	-1 -1 -1 -1 -1 -1 -1 -1 
8 9	2 81	7 9 8 8 -1 -1 -1 -1 
9 9	1 80	8 9 -1 -1 -1 -1 -1 -1 
